Incidence_record_ID;Article_ID;Analysis_taxon_key;Organ_primary;Chemical_entity_ID;DOI;WCVP_taxon_id;Taxon_current_analysis;Genus_current_analysis;Species_current_analysis;Taxon_analysis_level;Species_ready_source;Entity_name_analysis;Domain_analysis;Class_original_analysis;Class_analysis;Class_confidence_analysis;Class_resolved;Metabolite_scope;Sulfated_flag;Exact_structure_ID_analysis;Exact_structure_resolved;Structure_status_analysis;Validated_PubChem_CID_analysis;Validated_InChIKey_analysis;Molecular_formula_analysis;Molecular_weight_analysis;Evidence_record_count;Evidence_record_IDs;Source_record_IDs;Compound_IDs;Best_evidence_grade;Methods_combined;Method_GC;Method_LC;Method_NMR_isolation;Method_MS;Method_other_assay;Method_unspecified;Chemical_entity_ID_original;Strict_sensitivity_scope;Curation_flag
I04C01546;L205;WCVP_17840;Seed;CHEM0146;10.1016/0009-3084(70)90066-6;17840.0;Attalea speciosa;Attalea;Attalea speciosa;Current species;True;Dodecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0074;1;Provisional exact structure accepted;3893.0;POULHZVOKOAJMA-UHFFFAOYSA-N;C12H24O2;200.32;2;E-O2752 | E-O2760;O2752 | O2760;C0233;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0146;1;LEGACY_CURATED
I04C01547;L205;WCVP_17840;Seed;CHEM0192;10.1016/0009-3084(70)90066-6;17840.0;Attalea speciosa;Attalea;Attalea speciosa;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;2;E-O2754 | E-O2762;O2754 | O2762;C0277;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C01548;L205;WCVP_17840;Seed;CHEM0215;10.1016/0009-3084(70)90066-6;17840.0;Attalea speciosa;Attalea;Attalea speciosa;Current species;True;Linoleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0124;1;Provisional exact structure accepted;5280450.0;OYHQOLUKZRVURQ-HZJYTTRNSA-N;C18H32O2;280.4;2;E-O2757 | E-O2764;O2757 | O2764;C0236;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0215;1;LEGACY_CURATED
I04C01549;L205;WCVP_17840;Seed;CHEM0228;10.1016/0009-3084(70)90066-6;17840.0;Attalea speciosa;Attalea;Attalea speciosa;Current species;True;Myristic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0132;1;Provisional exact structure accepted;11005.0;TUNFSRHWOTWDNC-UHFFFAOYSA-N;C14H28O2;228.37;2;E-O2753 | E-O2761;O2753 | O2761;C0252;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0228;1;LEGACY_CURATED
I04C01550;L205;WCVP_17840;Seed;CHEM0239;10.1016/0009-3084(70)90066-6;17840.0;Attalea speciosa;Attalea;Attalea speciosa;Current species;True;Octadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0142;1;Provisional exact structure accepted;5281.0;QIQXTHQIDYTFRH-UHFFFAOYSA-N;C18H36O2;284.5;1;E-O2755;O2755;C0325;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0239;1;LEGACY_CURATED
I04C01551;L205;WCVP_17840;Seed;CHEM0243;10.1016/0009-3084(70)90066-6;17840.0;Attalea speciosa;Attalea;Attalea speciosa;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;2;E-O2756 | E-O2763;O2756 | O2763;C0268;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
I04C01552;L205;WCVP_181053;Seed;CHEM0103;10.1016/0009-3084(70)90066-6;181053.0;Sabal palmetto;Sabal;Sabal palmetto;Current species;True;Capric acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0054;1;Provisional exact structure accepted;2969.0;GHVNFZFCNZKVNT-UHFFFAOYSA-N;C10H20O2;172.26;1;E-O2796;O2796;C0110;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0103;1;LEGACY_CURATED
I04C01553;L205;WCVP_181053;Seed;CHEM0105;10.1016/0009-3084(70)90066-6;181053.0;Sabal palmetto;Sabal;Sabal palmetto;Current species;True;Caprylic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0056;1;Provisional exact structure accepted;379.0;WWZKQHOCKIZLMA-UHFFFAOYSA-N;C8H16O2;144.21;1;E-O2795;O2795;C0112;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0105;1;LEGACY_CURATED
I04C01554;L205;WCVP_181053;Seed;CHEM0146;10.1016/0009-3084(70)90066-6;181053.0;Sabal palmetto;Sabal;Sabal palmetto;Current species;True;Dodecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0074;1;Provisional exact structure accepted;3893.0;POULHZVOKOAJMA-UHFFFAOYSA-N;C12H24O2;200.32;2;E-O2797 | E-O2803;O2797 | O2803;C0233;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0146;1;LEGACY_CURATED
I04C01555;L205;WCVP_181053;Seed;CHEM0192;10.1016/0009-3084(70)90066-6;181053.0;Sabal palmetto;Sabal;Sabal palmetto;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;2;E-O2799 | E-O2805;O2799 | O2805;C0277;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C01556;L205;WCVP_181053;Seed;CHEM0215;10.1016/0009-3084(70)90066-6;181053.0;Sabal palmetto;Sabal;Sabal palmetto;Current species;True;Linoleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0124;1;Provisional exact structure accepted;5280450.0;OYHQOLUKZRVURQ-HZJYTTRNSA-N;C18H32O2;280.4;2;E-O2802 | E-O2807;O2802 | O2807;C0236;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0215;1;LEGACY_CURATED
I04C01557;L205;WCVP_181053;Seed;CHEM0228;10.1016/0009-3084(70)90066-6;181053.0;Sabal palmetto;Sabal;Sabal palmetto;Current species;True;Myristic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0132;1;Provisional exact structure accepted;11005.0;TUNFSRHWOTWDNC-UHFFFAOYSA-N;C14H28O2;228.37;2;E-O2798 | E-O2804;O2798 | O2804;C0252;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0228;1;LEGACY_CURATED
I04C01558;L205;WCVP_181053;Seed;CHEM0239;10.1016/0009-3084(70)90066-6;181053.0;Sabal palmetto;Sabal;Sabal palmetto;Current species;True;Octadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0142;1;Provisional exact structure accepted;5281.0;QIQXTHQIDYTFRH-UHFFFAOYSA-N;C18H36O2;284.5;1;E-O2800;O2800;C0325;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0239;1;LEGACY_CURATED
I04C01559;L205;WCVP_181053;Seed;CHEM0243;10.1016/0009-3084(70)90066-6;181053.0;Sabal palmetto;Sabal;Sabal palmetto;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;2;E-O2801 | E-O2806;O2801 | O2806;C0268;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
I04C01560;L205;WCVP_207159;Seed;CHEM0103;10.1016/0009-3084(70)90066-6;207159.0;Trachycarpus fortunei;Trachycarpus;Trachycarpus fortunei;Current species;True;Capric acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0054;1;Provisional exact structure accepted;2969.0;GHVNFZFCNZKVNT-UHFFFAOYSA-N;C10H20O2;172.26;1;E-O2809;O2809;C0110;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0103;1;LEGACY_CURATED
I04C01561;L205;WCVP_207159;Seed;CHEM0105;10.1016/0009-3084(70)90066-6;207159.0;Trachycarpus fortunei;Trachycarpus;Trachycarpus fortunei;Current species;True;Caprylic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0056;1;Provisional exact structure accepted;379.0;WWZKQHOCKIZLMA-UHFFFAOYSA-N;C8H16O2;144.21;2;E-O2808 | E-O2816;O2808 | O2816;C0112;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0105;1;LEGACY_CURATED
I04C01562;L205;WCVP_207159;Seed;CHEM0146;10.1016/0009-3084(70)90066-6;207159.0;Trachycarpus fortunei;Trachycarpus;Trachycarpus fortunei;Current species;True;Dodecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0074;1;Provisional exact structure accepted;3893.0;POULHZVOKOAJMA-UHFFFAOYSA-N;C12H24O2;200.32;2;E-O2810 | E-O2817;O2810 | O2817;C0233;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0146;1;LEGACY_CURATED
I04C01563;L205;WCVP_207159;Seed;CHEM0192;10.1016/0009-3084(70)90066-6;207159.0;Trachycarpus fortunei;Trachycarpus;Trachycarpus fortunei;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;2;E-O2812 | E-O2819;O2812 | O2819;C0277;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C01564;L205;WCVP_207159;Seed;CHEM0215;10.1016/0009-3084(70)90066-6;207159.0;Trachycarpus fortunei;Trachycarpus;Trachycarpus fortunei;Current species;True;Linoleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0124;1;Provisional exact structure accepted;5280450.0;OYHQOLUKZRVURQ-HZJYTTRNSA-N;C18H32O2;280.4;2;E-O2815 | E-O2821;O2815 | O2821;C0236;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0215;1;LEGACY_CURATED
I04C01565;L205;WCVP_207159;Seed;CHEM0228;10.1016/0009-3084(70)90066-6;207159.0;Trachycarpus fortunei;Trachycarpus;Trachycarpus fortunei;Current species;True;Myristic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0132;1;Provisional exact structure accepted;11005.0;TUNFSRHWOTWDNC-UHFFFAOYSA-N;C14H28O2;228.37;2;E-O2811 | E-O2818;O2811 | O2818;C0252;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0228;1;LEGACY_CURATED
I04C01566;L205;WCVP_207159;Seed;CHEM0239;10.1016/0009-3084(70)90066-6;207159.0;Trachycarpus fortunei;Trachycarpus;Trachycarpus fortunei;Current species;True;Octadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0142;1;Provisional exact structure accepted;5281.0;QIQXTHQIDYTFRH-UHFFFAOYSA-N;C18H36O2;284.5;1;E-O2813;O2813;C0325;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0239;1;LEGACY_CURATED
I04C01567;L205;WCVP_207159;Seed;CHEM0243;10.1016/0009-3084(70)90066-6;207159.0;Trachycarpus fortunei;Trachycarpus;Trachycarpus fortunei;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;2;E-O2814 | E-O2820;O2814 | O2820;C0268;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
I04C01568;L205;WCVP_214250;Seed;CHEM0103;10.1016/0009-3084(70)90066-6;214250.0;Washingtonia filifera;Washingtonia;Washingtonia filifera;Current species;True;Capric acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0054;1;Provisional exact structure accepted;2969.0;GHVNFZFCNZKVNT-UHFFFAOYSA-N;C10H20O2;172.26;1;E-O2823;O2823;C0110;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0103;1;LEGACY_CURATED
I04C01569;L205;WCVP_214250;Seed;CHEM0105;10.1016/0009-3084(70)90066-6;214250.0;Washingtonia filifera;Washingtonia;Washingtonia filifera;Current species;True;Caprylic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0056;1;Provisional exact structure accepted;379.0;WWZKQHOCKIZLMA-UHFFFAOYSA-N;C8H16O2;144.21;1;E-O2822;O2822;C0112;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0105;1;LEGACY_CURATED
I04C01570;L205;WCVP_214250;Seed;CHEM0146;10.1016/0009-3084(70)90066-6;214250.0;Washingtonia filifera;Washingtonia;Washingtonia filifera;Current species;True;Dodecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0074;1;Provisional exact structure accepted;3893.0;POULHZVOKOAJMA-UHFFFAOYSA-N;C12H24O2;200.32;2;E-O2824 | E-O2830;O2824 | O2830;C0233;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0146;1;LEGACY_CURATED
I04C01571;L205;WCVP_214250;Seed;CHEM0192;10.1016/0009-3084(70)90066-6;214250.0;Washingtonia filifera;Washingtonia;Washingtonia filifera;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;2;E-O2826 | E-O2832;O2826 | O2832;C0277;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C01572;L205;WCVP_214250;Seed;CHEM0215;10.1016/0009-3084(70)90066-6;214250.0;Washingtonia filifera;Washingtonia;Washingtonia filifera;Current species;True;Linoleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0124;1;Provisional exact structure accepted;5280450.0;OYHQOLUKZRVURQ-HZJYTTRNSA-N;C18H32O2;280.4;2;E-O2829 | E-O2834;O2829 | O2834;C0236;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0215;1;LEGACY_CURATED
I04C01573;L205;WCVP_214250;Seed;CHEM0228;10.1016/0009-3084(70)90066-6;214250.0;Washingtonia filifera;Washingtonia;Washingtonia filifera;Current species;True;Myristic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0132;1;Provisional exact structure accepted;11005.0;TUNFSRHWOTWDNC-UHFFFAOYSA-N;C14H28O2;228.37;2;E-O2825 | E-O2831;O2825 | O2831;C0252;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0228;1;LEGACY_CURATED
I04C01574;L205;WCVP_214250;Seed;CHEM0239;10.1016/0009-3084(70)90066-6;214250.0;Washingtonia filifera;Washingtonia;Washingtonia filifera;Current species;True;Octadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0142;1;Provisional exact structure accepted;5281.0;QIQXTHQIDYTFRH-UHFFFAOYSA-N;C18H36O2;284.5;1;E-O2827;O2827;C0325;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0239;1;LEGACY_CURATED
I04C01575;L205;WCVP_214250;Seed;CHEM0243;10.1016/0009-3084(70)90066-6;214250.0;Washingtonia filifera;Washingtonia;Washingtonia filifera;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;2;E-O2828 | E-O2833;O2828 | O2833;C0268;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
I04C01576;L205;WCVP_37792;Seed;CHEM0103;10.1016/0009-3084(70)90066-6;37792.0;Chamaerops humilis;Chamaerops;Chamaerops humilis;Current species;True;Capric acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0054;1;Provisional exact structure accepted;2969.0;GHVNFZFCNZKVNT-UHFFFAOYSA-N;C10H20O2;172.26;2;E-O2766 | E-O2773;O2766 | O2773;C0110;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0103;1;LEGACY_CURATED
I04C01577;L205;WCVP_37792;Seed;CHEM0105;10.1016/0009-3084(70)90066-6;37792.0;Chamaerops humilis;Chamaerops;Chamaerops humilis;Current species;True;Caprylic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0056;1;Provisional exact structure accepted;379.0;WWZKQHOCKIZLMA-UHFFFAOYSA-N;C8H16O2;144.21;1;E-O2765;O2765;C0112;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0105;1;LEGACY_CURATED
I04C01578;L205;WCVP_37792;Seed;CHEM0146;10.1016/0009-3084(70)90066-6;37792.0;Chamaerops humilis;Chamaerops;Chamaerops humilis;Current species;True;Dodecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0074;1;Provisional exact structure accepted;3893.0;POULHZVOKOAJMA-UHFFFAOYSA-N;C12H24O2;200.32;2;E-O2767 | E-O2774;O2767 | O2774;C0233;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0146;1;LEGACY_CURATED
I04C01579;L205;WCVP_37792;Seed;CHEM0192;10.1016/0009-3084(70)90066-6;37792.0;Chamaerops humilis;Chamaerops;Chamaerops humilis;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;2;E-O2769 | E-O2776;O2769 | O2776;C0277;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C01580;L205;WCVP_37792;Seed;CHEM0215;10.1016/0009-3084(70)90066-6;37792.0;Chamaerops humilis;Chamaerops;Chamaerops humilis;Current species;True;Linoleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0124;1;Provisional exact structure accepted;5280450.0;OYHQOLUKZRVURQ-HZJYTTRNSA-N;C18H32O2;280.4;2;E-O2772 | E-O2778;O2772 | O2778;C0236;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0215;1;LEGACY_CURATED
I04C01581;L205;WCVP_37792;Seed;CHEM0228;10.1016/0009-3084(70)90066-6;37792.0;Chamaerops humilis;Chamaerops;Chamaerops humilis;Current species;True;Myristic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0132;1;Provisional exact structure accepted;11005.0;TUNFSRHWOTWDNC-UHFFFAOYSA-N;C14H28O2;228.37;2;E-O2768 | E-O2775;O2768 | O2775;C0252;B;"Preparative TLC; methanolysis/butanolysis; GC; pancreatic lipase for sn-2 analysis";1;0;0;0;0;0;CHEM0228;1;LEGACY_CURATED
